Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.306274,-0.966309,0.111572,-3.295898,0.305176,-0.793457
-0.234131,-0.875366,0.154053,-6.042480,3.479004,2.075195
-0.190430,-0.896729,0.194458,-3.112793,1.892090,-12.695312
-0.343506,-1.251953,0.222900,6.713867,0.854492,5.737304
-0.290527,-1.252563,0.281738,-3.540039,-11.413573,12.023925
-0.217529,-1.129517,0.131470,-6.591796,-10.925292,12.939452
-0.274170,-1.071655,0.067505,-6.286621,-2.319336,3.662109
-0.210571,-1.001953,0.002930,-4.150391,-5.187988,1.525879
-0.181152,-0.976685,0.092285,-3.784179,-7.202148,2.990722
-0.188965,-0.970947,0.136841,-8.789063,2.990722,7.446289
-0.066528,-0.897705,0.047974,-21.057127,14.892577,9.582520
-0.045410,-0.866089,0.194580,-25.268553,28.686522,10.009766
-0.125977,-0.684814,0.157227,-26.428221,17.272949,11.291503
0.015259,-0.644775,0.287842,-14.892577,1.342773,3.295898
-0.119385,-0.890381,0.485840,-6.774902,1.586914,2.014160
-0.101074,-0.946289,0.322510,2.929687,-12.573241,0.854492
