Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,dt
1420242,0.306641,1.146606,-0.086060,-32.409668,-7.446289,-0.488281,98
1420341,0.375610,0.911255,0.078247,-13.977050,15.136718,24.414061,99
1420439,0.293579,0.753052,0.293213,-21.484373,16.540527,14.160155,98
1420536,0.304810,0.915405,0.030762,-7.751464,-15.624999,2.197266,97
1420633,0.293457,1.036499,-0.059082,-3.967285,1.220703,5.798339,97
1420730,0.326294,1.039795,-0.031982,-13.549804,-10.070800,0.122070,97
1420828,0.264282,1.029907,0.100220,-9.094238,-6.286621,-9.765625,98
1420926,0.292725,0.970825,0.115479,1.647949,-5.554199,-17.517090,98
1421023,0.372681,0.934082,0.042725,5.798339,-11.779784,-30.578611,97
1421120,0.354492,0.842651,0.030396,23.925779,-15.991210,-32.592773,97
1421217,0.348877,0.687378,0.079346,46.691891,-2.563476,-50.231930,97
1421314,0.216431,0.618408,-0.163452,24.230955,-23.132322,-60.974117,97
1421411,0.465820,0.715942,0.092407,-20.568846,29.479979,16.235352,97
1421508,0.610474,0.865479,0.138184,-15.197753,36.010742,-11.352538,97
1421605,0.489380,0.786743,0.080688,-0.610352,-10.131835,-17.089844,97
1421702,0.741333,0.781128,0.032593,-0.061035,-0.488281,-4.821777,97
1421801,0.685791,0.782837,-0.008179,-2.746582,-12.268065,-3.540039,99
1421900,0.673218,0.819458,-0.022827,0.732422,-1.403808,4.394531,99
1421998,0.585449,0.818359,0.084595,2.075195,4.333496,0.122070,98
1422094,0.587524,0.829224,0.073975,1.953125,-2.197266,-3.417969,96
1422192,0.605713,0.781616,0.083252,-1.708984,2.075195,1.403808,98
1422289,0.584595,0.741577,0.025757,-5.920410,3.173828,5.859375,97
1422387,0.404541,0.603027,-0.060425,-26.062010,27.709959,43.884274,98
1422485,0.397217,0.354736,-0.013428,-13.183593,45.532223,70.678711,98
1422583,0.140137,0.424194,-0.076294,5.859375,-9.765625,82.397453,98
1422680,0.244385,1.109619,0.024170,18.493652,-20.874022,13.977050,97
1422777,0.303345,0.984253,0.062134,27.832029,5.371093,-8.300781,97
1422874,0.407593,1.104614,0.010254,24.414061,-9.887695,-31.860350,97
1422971,0.276245,1.211914,0.002075,25.085447,-10.681151,-10.803222,97
1423068,0.341431,0.805908,0.339355,19.409180,-44.860836,-9.399414,97
