Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,dt
1643444,0.270874,0.990845,0.278076,25.329588,-0.793457,-7.629394,99
1643543,0.279175,0.977783,0.359741,29.785154,-2.807617,5.554199,99
1643644,0.268311,0.955688,0.420288,11.535644,9.887695,-0.122070,101
1643745,0.276001,0.972656,0.428955,-4.577637,7.263183,-5.004883,101
1643843,0.250854,0.809082,0.330322,-13.793944,-2.258301,-1.770019,98
1643941,0.241699,0.892456,0.303101,-1.525879,-3.417969,0.488281,98
1644039,0.275757,1.021484,0.290283,-1.159668,-1.831055,-3.723144,98
1644137,0.304077,1.074951,0.299194,-9.765625,-9.643555,3.967285,98
1644235,0.286987,1.064453,0.343750,-59.082027,18.188477,-24.108885,98
1644334,0.296875,0.998901,0.276367,-36.865234,21.301268,-8.239746,99
1644432,0.338867,0.982788,0.210693,-24.658201,-0.976562,2.868652,98
1644530,0.249634,0.877441,0.186035,-9.155273,-6.408691,11.352538,98
1644628,0.263550,0.862061,0.158325,18.066406,-6.774902,-2.197266,98
1644727,0.301758,0.927856,0.118652,23.498533,-7.263183,-16.479492,99
1644825,0.230713,0.717773,0.171387,28.381346,-1.403808,-20.751951,98
1644924,0.288330,0.690918,0.215820,25.512693,-0.732422,0.976562,99
1645023,0.376465,0.837402,0.223022,4.089355,-6.774902,-7.934570,99
1645121,0.352051,0.885864,0.257568,-21.850584,12.145995,-7.690429,98
1645219,0.427490,0.896484,0.304688,-26.367186,10.986327,-3.845215,98
1645318,0.397095,0.897461,0.191406,-31.005857,10.009766,-3.295898,99
1645416,0.438843,0.904419,0.132812,-21.301268,12.695312,-3.234863,98
1645513,0.431641,0.896240,0.105835,-16.235352,12.084960,-11.352538,97
1645611,0.432861,0.839844,0.060181,-21.423338,8.850098,-15.441894,98
1645708,0.415039,0.794189,0.034546,-32.470703,17.944336,-6.652832,97
1645805,0.930786,0.724243,-0.315063,-19.348145,-2.136230,5.371093,97
1645903,0.831055,0.937134,-0.391846,-33.569336,8.544922,-7.202148,98
1646001,0.122925,0.772583,0.108276,-22.033689,16.662598,-1.525879,98
1646100,0.523804,0.952271,-0.234375,-1.220703,-14.038085,4.455566,99
1646198,0.026489,0.477539,-0.014526,-15.869140,-5.187988,-9.460449,98
1646296,0.263184,0.409790,-0.451538,-13.610839,-11.779784,-12.145995,98
1646395,0.681763,0.977417,-0.234253,-12.573241,44.250484,-3.112793,99
1646493,0.317505,0.805298,-0.230347,-18.493652,7.080078,16.967773,98
1646590,0.408936,0.839233,-0.307007,-28.320311,23.437498,16.845703,97
1646687,0.364868,0.801514,-0.378174,-12.756347,4.821777,22.949217,97
1646785,0.432495,0.901367,-0.380859,-20.507811,-21.850584,17.578125,98
1646882,0.354004,0.860718,-0.661377,-38.391113,3.173828,7.019042,97
1646980,0.357666,0.820557,-0.669556,-3.051758,67.443848,7.568359,98
1647077,0.011353,0.921631,-0.579102,78.674316,144.714355,-27.954100,97
1647175,0.142700,1.003174,-0.489502,116.821281,225.585922,-96.618645,98
1647272,0.628784,1.082764,-0.411743,104.797356,16.418457,-181.884750,97
1647370,0.910400,0.729004,0.036621,68.237305,-174.560532,-99.182121,98
1647467,0.600708,0.564819,0.276489,42.358395,-224.731430,-7.629394,97
1647564,0.300415,0.739746,0.503784,66.040039,-66.894531,-23.620604,97
1647663,0.465576,0.713257,0.628174,57.250973,-20.080564,-65.917969,99
1647760,0.590942,0.485352,0.738770,48.645016,-3.173828,-73.181152,97
1647857,0.684814,0.291504,0.865234,55.419918,-39.916992,-57.617184,97
1647955,0.491089,0.273193,1.025146,58.532711,-73.486328,-67.016602,98
1648053,0.390015,0.265503,0.885742,21.057127,-107.299797,-40.222164,98
1648151,0.229858,0.222046,0.779175,-3.417969,-48.522945,-14.892577,98
1648249,0.306152,0.154419,0.727295,-17.150879,-12.023925,2.014160,98
1648346,0.331787,0.235962,0.840088,-1.220703,32.470703,-8.361816,97
1648444,0.345093,0.181519,0.883423,-1.159668,2.502441,15.624999,98
1648542,0.406006,0.184814,0.854980,4.272461,10.253905,15.624999,98
1648642,0.453735,0.256470,0.841919,9.033203,10.070800,6.469726,100
1648741,0.398560,0.288696,0.870972,27.343748,40.527340,11.291503,99
1648838,0.616089,0.094604,0.997681,20.446775,17.333984,-8.789063,97
1648937,0.551270,-0.019043,0.965576,13.183593,-16.235352,3.051758,99
1649034,0.418091,-0.002686,0.886841,22.094725,4.272461,6.225585,97
1649131,0.456909,-0.023560,0.875000,15.747069,5.249023,6.958007,97
1649228,0.492432,-0.035400,0.898804,2.563476,1.220703,6.408691,97
1649325,0.474854,0.018677,0.880859,-2.868652,-0.366211,5.371093,97
1649423,0.485229,0.028809,0.895020,-0.549316,-6.469726,2.197266,98
1649520,0.456665,0.023560,0.901611,-0.610352,-4.516602,2.563476,97
1649618,0.432373,0.065430,0.898682,-0.061035,0.671387,0.244141,98
